timestamp,open,high,low,close,volume
1758664980,112068.58,112197.18,112068.57,112195.99,12.33322
1758665160,112195.99,112211.83,112189.38,112189.38,12.34407
1758665340,112189.39,112200.0,112180.0,112200.0,5.7634
1758665520,112199.99,112200.0,112143.2,112145.68,6.91727
1758665700,112145.68,112161.26,112113.58,112113.58,11.317
1758665880,112113.59,112133.48,112113.58,112133.48,8.98182
1758666060,112133.47,112133.48,112113.59,112113.59,12.20816
1758666240,112113.6,112113.6,112042.69,112042.69,16.66103
1758666420,112042.69,112060.07,112002.16,112002.16,11.10153
1758666600,112002.17,112033.69,112002.16,112033.68,8.84158
1758666780,112033.69,112154.07,112033.68,112126.55,13.32435
1758666960,112126.56,112150.41,112122.24,112150.41,3.40197
1758667140,112150.41,112198.04,112150.4,112198.04,10.16141
1758667320,112198.04,112213.95,112185.03,112185.04,8.91804
1758667500,112185.04,112185.04,112156.98,112181.48,7.93286
1758667680,112181.48,112181.48,112141.54,112141.54,7.63114
1758667860,112141.54,112161.22,112116.84,112133.82,29.27171
1758668040,112133.82,112178.31,112115.66,112153.56,5.07271
1758668220,112153.56,112211.75,112153.55,112159.23,20.15175
1758668400,112159.24,112174.08,112113.58,112113.59,7.94016
1758668580,112113.59,112125.97,112106.99,112125.96,5.5068
1758668760,112125.96,112213.95,112119.14,112189.4,30.13727
1758668940,112189.39,112220.54,112180.07,112180.07,15.1116
1758669120,112180.08,112180.08,112119.99,112128.32,10.95315
1758669300,112128.33,112190.03,112128.32,112140.0,6.13772
1758669480,112140.0,112140.34,112047.19,112051.55,12.63874
1758669660,112051.55,112051.56,111945.7,111979.5,33.88726
1758669840,111979.5,111979.5,111883.05,111923.36,20.23517
1758670020,111923.37,111923.37,111879.73,111897.0,5.07914
1758670200,111896.99,112002.16,111896.99,112002.15,18.89762
1758670380,112002.16,112002.16,111977.19,111986.95,6.73982
1758670560,111986.96,112107.0,111986.96,112089.88,20.48567
1758670740,112089.88,112099.12,112052.0,112052.0,2.93238
1758670920,112052.0,112078.67,112052.0,112078.66,2.06536
1758671100,112078.67,112101.59,112077.56,112090.53,3.82784
1758671280,112090.53,112090.53,112040.88,112040.88,3.82566
1758671460,112040.89,112040.89,112000.0,112000.0,13.88013
1758671640,112000.0,112011.21,112000.0,112011.21,4.1662
1758671820,112011.2,112011.21,111981.43,111998.8,18.17545
1758672000,111998.8,112003.72,111953.39,111995.54,21.49448
1758672180,111995.54,112035.86,111941.0,111941.01,27.44408
1758672360,111941.01,111969.99,111876.56,111887.2,45.92257
1758672540,111887.21,111905.95,111816.86,111905.95,27.78144
1758672720,111905.94,112031.04,111901.24,112031.03,23.4917
1758672900,112031.04,112158.19,112015.84,112127.6,30.59977
1758673080,112127.6,112304.29,112127.59,112304.28,44.84713
1758673260,112304.28,112380.0,112304.28,112324.36,26.26449
1758673440,112324.37,112348.94,112281.83,112300.25,27.90371
1758673620,112300.24,112350.3,112287.6,112293.23,13.86882
1758673800,112293.23,112294.83,112236.19,112241.82,18.44007
1758673980,112241.82,112253.94,112205.17,112205.17,15.57143
1758674160,112205.18,112213.81,112161.79,112203.24,19.53183
1758674340,112203.25,112260.0,112203.24,112205.85,12.48215
1758674520,112205.85,112217.26,112186.47,112217.26,8.29967
1758674700,112217.26,112346.96,112217.25,112276.44,25.64225
1758674880,112276.43,112328.72,112231.84,112231.84,14.57153
1758675060,112231.85,112272.85,112231.84,112231.84,13.64673
1758675240,112231.84,112319.1,112231.84,112231.84,29.08559
1758675420,112231.85,112242.07,112217.81,112230.72,10.48184
1758675600,112230.73,112230.73,112140.0,112172.37,22.20113
1758675780,112172.36,112276.01,112167.77,112276.0,27.1084
1758675960,112276.01,112339.13,112276.0,112339.12,10.96114
1758676140,112339.12,112339.13,112321.12,112322.76,7.60708
1758676320,112322.76,112322.77,112299.36,112319.24,7.08995
1758676500,112319.24,112368.0,112319.24,112357.33,29.28504
1758676680,112357.34,112387.21,112357.33,112387.2,6.14443
1758676860,112387.2,112387.21,112357.34,112358.57,13.64144
1758677040,112358.57,112369.81,112353.8,112353.8,4.72562
1758677220,112353.81,112407.7,112350.69,112399.45,12.86653
1758677400,112399.45,112407.66,112353.05,112384.15,14.217
1758677580,112384.16,112406.63,112384.15,112401.03,8.72046
1758677760,112401.03,112490.15,112401.02,112479.96,21.1136
1758677940,112479.96,112500.0,112422.24,112422.25,21.10708
1758678120,112422.25,112422.25,112352.7,112355.03,14.63314
1758678300,112355.04,112408.34,112355.03,112386.33,12.46037
1758678480,112386.34,112432.0,112386.33,112431.99,5.33829
1758678660,112432.0,112465.72,112431.99,112465.72,10.45128
1758678840,112465.72,112465.72,112432.95,112464.5,7.91931
1758679020,112464.5,112470.03,112440.0,112451.26,6.35916
1758679200,112451.25,112485.36,112434.35,112468.46,9.3785
1758679380,112468.47,112500.0,112468.46,112479.4,7.18693
1758679560,112479.4,112479.4,112427.72,112427.73,5.08492
1758679740,112427.73,112427.74,112300.01,112300.02,22.96365
1758679920,112300.02,112300.02,112146.4,112171.7,49.4618
1758680100,112171.7,112188.88,112061.59,112074.98,28.85213
1758680280,112074.99,112105.04,112024.78,112024.79,72.84464
1758680460,112024.78,112143.73,112024.78,112143.73,13.63882
1758680640,112143.72,112203.05,112143.72,112168.79,10.68426
1758680820,112168.78,112270.59,112168.78,112270.59,13.79967
1758681000,112270.58,112308.54,112240.0,112244.58,26.19333
1758681180,112244.57,112277.25,112136.11,112136.12,36.06517
1758681360,112136.12,112246.29,112136.0,112229.61,15.97155
1758681540,112229.61,112247.83,112219.33,112247.83,4.87806
1758681720,112247.82,112247.83,112220.02,112220.02,6.9436
1758681900,112220.02,112253.88,112188.82,112222.81,14.3126
1758682080,112222.8,112254.62,112080.0,112173.53,322.4158
1758682260,112173.53,112186.52,111896.43,112075.99,229.62289
1758682440,112076.0,112153.02,111940.0,112135.52,120.17594
1758682620,112135.53,112254.62,112107.69,112111.62,35.16652
1758682800,112111.62,112151.45,112098.41,112151.45,20.45612
1758682980,112151.45,112223.15,112151.44,112184.62,37.27425
1758683160,112184.61,112198.0,112184.0,112198.0,18.21122
1758683340,112197.99,112200.0,112137.87,112153.61,76.25604
1758683520,112153.61,112194.76,112153.61,112194.76,44.46618
1758683700,112194.76,112214.81,112070.51,112070.52,66.63892
1758683880,112070.51,112090.47,112038.79,112048.26,34.62403
1758684060,112048.26,112065.56,111874.52,111874.52,91.91711
1758684240,111874.53,112081.96,111874.52,111971.45,58.70803
1758684420,111971.46,111971.46,111763.7,111785.25,161.48753
1758684600,111785.26,112032.71,111785.25,111973.87,66.2227
1758684780,111973.87,111973.88,111847.86,111851.43,110.74215
1758684960,111851.44,111852.0,111754.69,111787.27,56.91467
1758685140,111787.28,111878.07,111787.27,111805.17,71.90701
1758685320,111805.17,111837.0,111797.09,111835.63,11.8668
1758685500,111835.63,111877.11,111719.9,111728.3,35.20552
1758685680,111728.3,111767.65,111718.93,111756.02,25.53189
1758685860,111756.01,111836.0,111734.78,111835.99,39.2813
1758686040,111836.0,111862.09,111685.09,111709.08,39.87067
1758686220,111709.09,111714.68,111683.09,111683.09,13.48844
1758686400,111683.1,111740.72,111615.0,111738.59,47.9079
1758686580,111738.59,111740.8,111577.57,111598.9,55.76106
1758686760,111598.89,111608.55,111534.39,111534.4,27.52925
1758686940,111534.39,111608.12,111042.66,111190.0,348.50739
1758687120,111190.0,111480.0,111190.0,111475.67,120.10378
1758687300,111475.67,111684.69,111437.29,111546.22,84.88871
1758687480,111546.21,111588.0,111408.0,111450.01,45.66674
1758687660,111450.0,111494.79,111376.71,111494.78,44.76975
1758687840,111494.79,111769.23,111494.78,111751.85,48.94382
1758688020,111751.85,112039.29,111740.0,112021.4,76.99847
1758688200,112021.41,112243.92,112021.4,112180.81,153.03419
1758688380,112180.82,112215.64,112106.62,112150.68,39.50296
1758688560,112150.68,112352.85,112113.28,112274.84,67.42571
1758688740,112274.83,112374.32,112254.9,112254.9,51.74882
1758688920,112254.91,112276.36,112204.05,112239.29,24.64848
1758689100,112239.3,112244.95,112140.09,112150.69,35.85848
1758689280,112150.69,112150.69,112053.75,112095.31,28.66985
1758689460,112095.32,112150.69,112081.68,112120.77,16.59093
1758689640,112120.77,112215.14,112118.93,112166.57,37.01646
1758689820,112166.57,112190.56,112122.06,112161.93,22.41048
1758690000,112161.94,112250.42,112133.83,112232.88,18.20137
1758690180,112232.88,112248.6,112167.09,112167.09,19.56274
1758690360,112167.09,112242.64,112158.63,112212.0,14.14075
1758690540,112211.99,112212.0,112193.58,112205.48,19.19929
1758690720,112205.47,112248.99,112205.38,112237.76,30.76949
1758690900,112237.77,112276.34,112237.77,112276.33,13.78424
1758691080,112276.33,112287.68,112258.77,112287.68,11.50554
1758691260,112287.67,112371.09,112287.67,112371.08,17.20678
1758691440,112371.09,112378.2,112351.63,112378.2,16.45093
1758691620,112378.2,112418.05,112343.61,112343.62,37.50572
1758691800,112343.61,112343.62,112307.94,112309.49,15.45228
1758691980,112309.49,112381.09,112264.68,112381.09,25.41927
1758692160,112381.09,112446.6,112381.08,112446.6,19.6372
1758692340,112446.59,112479.46,112446.59,112479.45,21.43866
1758692520,112479.46,112497.1,112456.97,112490.36,21.02562
1758692700,112490.36,112600.0,112490.35,112554.77,43.60802
1758692880,112554.78,112631.75,112543.51,112560.0,60.9919
1758693060,112560.01,112665.0,112560.0,112616.44,26.32199
1758693240,112616.44,112666.74,112601.03,112622.59,28.70013
1758693420,112622.59,112657.79,112622.58,112636.84,20.0355
1758693600,112636.85,112683.08,112636.84,112675.38,22.05375
1758693780,112675.39,112675.39,112644.21,112653.61,15.49421
1758693960,112653.61,112743.13,112653.61,112743.12,32.92578
1758694140,112743.12,112779.37,112743.12,112779.37,22.03532
1758694320,112779.36,112779.37,112732.97,112732.97,34.03406
1758694500,112732.97,112748.24,112704.96,112726.03,26.82198
1758694680,112726.03,112726.03,112578.94,112607.62,38.59163
1758694860,112607.61,112607.61,112535.78,112573.0,43.66142
1758695040,112573.0,112658.0,112569.01,112628.0,18.80689
1758695220,112628.0,112653.22,112582.29,112634.5,22.39455
1758695400,112634.49,112634.5,112565.66,112577.49,36.34947
1758695580,112577.49,112689.19,112575.33,112689.18,51.53269
1758695760,112689.19,112689.19,112571.24,112580.03,26.62457
1758695940,112580.04,112619.66,112553.21,112553.22,10.6481
1758696120,112553.22,112569.36,112545.87,112569.35,10.7742
1758696300,112569.36,112616.44,112569.36,112605.06,18.01734
1758696480,112605.06,112639.27,112605.05,112631.92,23.98903
1758696660,112631.92,112654.38,112610.59,112637.96,15.3528
1758696840,112637.96,112637.97,112593.47,112593.47,26.06084
1758697020,112593.48,112608.83,112585.49,112596.69,12.39836
1758697200,112596.7,112650.0,112596.7,112650.0,18.10311
1758697380,112650.0,112684.0,112644.74,112659.57,20.0584
1758697560,112659.57,112659.58,112625.97,112625.97,9.6373
1758697740,112625.97,112657.2,112625.97,112657.2,16.47048
1758697920,112657.2,112680.0,112637.18,112667.53,22.08251
1758698100,112667.54,112729.24,112667.54,112726.03,25.20533
1758698280,112726.03,112742.06,112724.93,112742.05,33.74111
1758698460,112742.06,112742.06,112603.82,112603.83,20.10485
1758698640,112603.83,112603.83,112500.32,112500.33,23.73928
1758698820,112500.33,112510.89,112459.44,112510.88,21.01312
1758699000,112510.89,112534.25,112497.09,112518.29,21.9556
1758699180,112518.29,112518.3,112464.37,112486.76,17.02564
1758699360,112486.76,112501.46,112464.78,112480.2,17.22212
1758699540,112480.2,112540.0,112460.31,112539.99,31.55595
1758699720,112539.99,112598.81,112539.99,112578.71,98.34092
1758699900,112578.7,112598.82,112534.6,112598.82,25.5194
1758700080,112598.82,112619.99,112580.6,112587.63,31.9309
1758700260,112587.64,112607.1,112583.1,112607.1,15.90007
1758700440,112607.1,112607.1,112517.49,112527.06,26.70914
1758700620,112527.06,112583.54,112516.0,112583.54,41.86697
1758700800,112583.54,112601.19,112508.98,112508.99,22.18919
1758700980,112508.98,112550.0,112508.98,112550.0,10.31868
1758701160,112550.0,112600.0,112549.99,112599.99,11.64888
1758701340,112599.99,112600.0,112418.7,112418.71,28.41914
1758701520,112418.71,112513.39,112418.7,112513.39,19.19875
1758701700,112513.38,112541.54,112405.62,112439.97,22.80143
1758701880,112439.98,112479.42,112434.28,112434.28,12.31096
1758702060,112434.29,112434.29,112409.24,112409.25,11.09534
1758702240,112409.25,112446.64,112409.24,112424.5,13.88233
1758702420,112424.5,112469.92,112411.26,112432.32,8.48547
1758702600,112432.31,112561.36,112432.31,112561.35,26.20338
1758702780,112561.35,112579.99,112542.31,112542.31,21.11408
1758702960,112542.31,112576.03,112530.56,112556.53,20.89004
1758703140,112556.52,112556.52,112494.96,112547.99,13.13294
1758703320,112547.99,112575.99,112541.11,112575.98,11.47955
1758703500,112575.98,112588.0,112494.96,112497.09,23.2291
1758703680,112497.09,112600.0,112497.08,112546.91,19.89963
1758703860,112546.92,112572.01,112525.41,112531.81,36.55105
1758704040,112531.8,112601.04,112494.96,112601.04,22.80942
1758704220,112601.03,112636.85,112601.03,112622.8,13.66876
1758704400,112622.81,112622.81,112524.79,112524.8,16.45867
1758704580,112524.8,112572.0,112501.38,112569.26,14.39219
1758704760,112569.26,112586.87,112569.25,112586.86,8.39098
1758704940,112586.86,112586.87,112502.0,112507.01,10.59558
1758705120,112507.02,112535.79,112507.01,112535.79,4.24858
1758705300,112535.78,112588.99,112535.78,112572.95,7.67058
1758705480,112572.95,112599.99,112552.0,112559.34,12.10617
1758705660,112559.34,112576.71,112540.2,112576.7,7.43253
1758705840,112576.71,112615.06,112576.7,112607.68,9.93985
1758706020,112607.68,112607.68,112555.0,112605.77,7.07681
1758706200,112605.76,112669.82,112605.76,112669.81,15.14178
1758706380,112669.82,112698.14,112657.8,112698.14,15.11318
1758706560,112698.13,112778.03,112698.13,112778.03,29.02565
1758706740,112778.03,112837.42,112760.1,112760.1,21.31177
1758706920,112760.1,112760.11,112740.0,112740.0,8.94345
1758707100,112740.0,112740.01,112690.88,112690.88,11.9011
1758707280,112690.89,112730.0,112670.05,112719.28,19.90638
1758707460,112719.28,112729.15,112688.78,112688.79,10.79603
1758707640,112688.79,112733.93,112688.79,112723.78,12.18409
1758707820,112723.78,112735.06,112723.77,112735.06,4.71307
1758708000,112735.05,112793.79,112735.05,112774.48,17.11678
1758708180,112774.49,112800.0,112748.39,112760.42,9.63849
1758708360,112760.42,112863.32,112743.14,112845.13,42.75603
1758708540,112845.13,112854.66,112829.09,112844.64,27.07226
1758708720,112844.63,112864.15,112817.4,112817.41,22.31159
1758708900,112817.41,112859.06,112817.4,112859.06,10.78571
1758709080,112859.06,112859.06,112849.39,112849.39,7.12066
1758709260,112849.4,112849.4,112819.2,112819.21,6.0827
1758709440,112819.2,112864.15,112696.0,112696.0,39.97356
1758709620,112696.0,112696.01,112669.23,112669.23,12.96657
1758709800,112669.23,112734.09,112668.51,112734.09,22.24326
1758709980,112734.09,112763.99,112708.0,112763.99,20.71911
1758710160,112764.0,112831.82,112763.99,112831.33,22.44609
1758710340,112831.34,112831.34,112831.33,112831.33,3.81722
1758710520,112831.34,112831.34,112787.76,112809.06,21.14128
1758710700,112809.07,112809.07,112803.23,112803.24,5.2071
1758710880,112803.23,112859.82,112803.23,112859.82,11.59866
1758711060,112859.82,112899.0,112849.4,112849.91,32.00489
1758711240,112849.91,112864.81,112808.9,112808.91,10.85495
1758711420,112808.91,112960.0,112808.9,112941.98,56.98385
1758711600,112941.99,112960.0,112930.88,112959.99,23.34923
1758711780,112959.99,113013.33,112959.99,113013.32,40.28177
1758711960,113013.32,113063.79,113008.0,113032.28,48.48707
1758712140,113032.27,113137.25,113032.27,113137.25,45.83865
1758712320,113137.24,113162.17,113061.96,113086.83,46.03475
1758712500,113086.84,113141.61,113066.51,113066.52,27.13404
1758712680,113066.52,113079.93,113013.32,113039.75,33.78739
1758712860,113039.75,113056.5,113036.25,113056.5,29.25518
1758713040,113056.5,113096.0,113056.5,113090.84,27.74348
1758713220,113090.85,113090.85,113015.81,113041.57,22.92039
1758713400,113041.56,113077.33,113020.32,113052.54,15.31747
1758713580,113052.55,113071.0,112959.99,112987.31,25.24463
1758713760,112987.31,113017.19,112877.3,112877.3,33.88161
1758713940,112877.3,113008.04,112877.3,113004.36,19.33672
1758714120,113004.36,113038.39,112994.99,113037.0,20.44603
1758714300,113037.0,113041.9,113016.29,113025.96,23.05921
1758714480,113025.97,113049.53,113025.96,113049.53,4.66534
1758714660,113049.53,113049.53,112900.0,112903.35,21.78568
1758714840,112903.35,113009.09,112901.11,113009.09,16.27103
1758715020,113009.08,113039.99,113009.08,113029.46,23.37175
1758715200,113029.45,113029.46,113010.47,113020.24,17.93971
1758715380,113020.25,113020.25,113001.0,113001.01,23.70402
1758715560,113001.02,113001.02,112964.97,112964.97,21.14388
1758715740,112964.98,113010.47,112945.96,113010.46,9.8861
1758715920,113010.46,113039.0,113005.46,113034.56,11.39293
1758716100,113034.56,113050.0,112970.42,112999.17,12.77656
1758716280,112999.16,113015.69,112999.16,113012.83,12.68502
1758716460,113012.84,113012.84,112944.0,112944.01,23.82419
1758716640,112944.0,113016.76,112944.0,113016.76,20.80646
1758716820,113016.75,113031.19,113016.75,113019.86,5.07313
1758717000,113019.86,113045.77,113019.86,113023.82,10.23928
1758717180,113025.52,113045.76,113019.75,113040.0,7.57054
1758717360,113039.99,113078.91,113039.99,113041.92,18.4449
1758717540,113041.93,113082.1,113040.12,113082.1,12.86618
1758717720,113082.1,113085.6,113080.0,113080.0,6.08193
1758717900,113080.0,113085.59,113080.0,113085.58,13.79113
1758718080,113085.59,113097.99,113085.58,113097.98,6.33127
1758718260,113097.99,113097.99,113018.0,113018.01,21.66551
1758718440,113018.0,113020.67,113009.75,113020.67,8.49627
1758718620,113020.67,113070.7,113020.66,113070.69,8.05836
1758718800,113070.69,113070.7,113039.22,113059.0,4.99662
1758718980,113059.01,113096.79,113059.0,113096.78,7.92877
1758719160,113096.77,113096.78,113017.14,113039.6,9.49501
1758719340,113039.59,113061.3,113008.6,113041.7,19.48727
1758719520,113041.7,113050.1,112974.77,113011.03,15.8986
1758719700,113011.03,113039.13,113011.02,113039.13,5.72398
1758719880,113039.12,113063.21,113030.59,113057.12,7.65693
1758720060,113057.12,113150.0,113057.11,113150.0,23.12448
1758720240,113149.99,113150.0,113141.84,113141.84,8.07433
1758720420,113141.84,113150.0,113056.26,113056.26,72.58104
1758720600,113056.26,113100.0,112986.0,113045.72,38.37482
1758720780,113045.72,113138.61,113030.86,113119.79,27.33784
1758720960,113119.79,113132.2,112921.26,112953.06,40.98774
1758721140,112953.07,113222.69,112953.07,113189.0,53.94295
1758721320,113188.99,113219.54,113096.0,113104.49,68.25574
1758721500,113104.49,113131.08,113001.46,113068.39,31.82536
1758721680,113068.4,113107.66,112956.12,112967.0,23.99287
1758721860,112966.99,113036.01,112900.0,113018.2,40.39536
1758722040,113018.2,113018.2,112860.35,112903.95,51.15079
1758722220,112903.95,112919.98,112808.0,112823.62,27.10909
1758722400,112823.62,112986.34,112823.61,112986.33,30.21291
1758722580,112986.33,113053.77,112963.09,113021.91,26.54664
1758722760,113021.91,113023.59,112974.7,112990.07,14.08081
1758722940,112990.07,113144.78,112984.46,113144.78,23.51278
1758723120,113144.79,113176.0,113052.57,113149.82,29.66662
1758723300,113149.82,113172.98,113148.0,113155.13,79.38546
1758723480,113155.12,113155.12,113067.73,113070.51,39.09381
1758723660,113070.51,113159.71,113031.43,113103.69,33.61562
1758723840,113103.69,113160.0,113018.06,113108.12,24.35495
1758724020,113108.12,113158.38,113076.0,113149.17,10.2668
1758724200,113149.17,113252.12,113149.16,113222.81,38.76662
1758724380,113222.81,113244.0,113115.67,113244.0,24.74376
1758724560,113244.0,113244.0,113180.09,113239.99,30.99497
1758724740,113239.98,113274.64,113228.82,113274.63,51.03556
1758724920,113274.63,113384.6,113274.63,113382.5,125.88532
1758725100,113382.5,113467.55,113317.26,113429.45,32.69304
1758725280,113429.46,113576.29,113421.22,113556.33,66.53511
1758725460,113556.34,113860.0,113556.33,113793.24,123.30373
1758725640,113793.24,113890.0,113774.15,113810.91,98.60648
1758725820,113810.91,113821.95,113694.07,113720.64,62.88835
1758726000,113720.64,113883.68,113720.64,113816.3,60.99939
1758726180,113816.3,113816.3,113687.0,113735.71,43.34338
1758726360,113735.71,113735.72,113597.07,113677.69,45.63893
1758726540,113677.7,113720.0,113576.72,113576.72,42.29282
1758726720,113576.72,113597.1,113467.96,113484.51,28.98242
1758726900,113484.51,113641.59,113484.5,113492.98,19.25448
1758727080,113492.98,113564.0,113487.55,113543.99,20.6694
1758727260,113544.0,113650.16,113524.41,113648.81,16.35856
1758727440,113648.8,113712.05,113645.63,113672.94,29.80341
1758727620,113672.93,113679.48,113644.4,113650.15,36.93878
1758727800,113650.15,113650.16,113609.52,113627.44,19.55883
1758727980,113627.45,113650.0,113564.17,113650.0,17.16932
1758728160,113649.99,113686.98,113574.59,113574.59,108.86451
1758728340,113574.6,113692.04,113574.59,113620.12,25.5207
1758728520,113620.11,113708.15,113608.5,113708.15,22.19964
1758728700,113708.14,113708.15,113590.01,113590.02,29.96563
1758728880,113590.02,113606.02,113424.0,113424.01,26.40338
1758729060,113424.0,113424.01,113257.01,113360.0,45.70327
1758729240,113360.01,113472.0,113348.0,113472.0,37.60374
1758729420,113472.0,113501.9,113281.54,113346.41,40.47378
1758729600,113346.4,113426.51,113279.5,113309.53,25.24931
1758729780,113309.52,113371.74,113287.01,113292.44,15.02966
1758729960,113292.45,113375.09,113288.18,113288.19,17.23086
1758730140,113288.19,113336.1,113253.57,113300.44,47.63168
1758730320,113300.44,113300.45,113163.21,113283.87,64.74344
1758730500,113283.88,113404.24,113283.87,113403.03,15.76572
1758730680,113403.03,113454.54,113403.03,113418.49,13.21827
1758730860,113418.5,113581.63,113418.49,113564.6,24.12863
1758731040,113564.6,113564.6,113489.79,113492.0,26.02347
1758731220,113492.01,113585.7,113492.0,113568.94,12.68478
1758731400,113568.95,113621.25,113568.94,113584.15,17.25157
1758731580,113584.15,113652.53,113520.0,113652.53,18.62011
1758731760,113652.52,113680.58,113637.52,113671.75,8.06745
1758731940,113671.76,113719.79,113665.5,113693.35,9.22546
1758732120,113693.34,113693.35,113636.25,113676.82,13.43485
1758732300,113676.83,113707.85,113632.15,113696.47,10.71032
1758732480,113696.46,113696.47,113644.0,113676.89,13.408
1758732660,113676.9,113720.0,113676.9,113709.99,25.35734
1758732840,113710.0,113753.0,113709.99,113724.41,59.16946
1758733020,113724.4,113733.8,113695.6,113732.01,10.72915
1758733200,113732.01,113732.01,113648.65,113665.41,13.70997
1758733380,113665.41,113703.75,113646.77,113646.77,6.80369
1758733560,113646.77,113722.4,113616.0,113722.4,13.3901
1758733740,113722.39,113880.0,113722.39,113834.98,33.22015
1758733920,113834.97,113911.95,113834.97,113860.02,22.64787
1758734100,113860.03,113860.03,113769.91,113814.01,20.02468
1758734280,113814.01,113814.01,113771.82,113795.85,12.28382
1758734460,113795.86,113813.44,113737.65,113741.73,14.22604
1758734640,113741.73,113784.38,113694.35,113706.86,11.73517
1758734820,113706.86,113771.11,113706.86,113771.11,5.93336
1758735000,113771.11,113888.99,113771.1,113888.57,14.58302
1758735180,113888.57,113920.0,113875.8,113920.0,23.49258
1758735360,113919.99,113919.99,113898.18,113908.76,8.34012
1758735540,113908.77,113932.0,113900.29,113932.0,9.39286
1758735720,113932.0,113940.0,113840.0,113849.96,53.26326
1758735900,113849.96,113849.97,113703.28,113703.28,40.70805
1758736080,113703.28,113740.02,113670.83,113740.01,13.51477
1758736260,113740.01,113785.62,113701.85,113726.61,20.57215
1758736440,113726.61,113822.67,113726.61,113763.48,13.14082
1758736620,113763.49,113809.19,113753.66,113761.3,10.90665
1758736800,113761.31,113830.66,113761.3,113811.74,9.33923
1758736980,113811.74,113827.26,113760.0,113784.64,11.47849
1758737160,113784.65,113790.99,113711.0,113711.0,5.89925
1758737340,113711.01,113711.01,113571.78,113611.98,21.50515
1758737520,113611.98,113623.9,113577.63,113623.89,7.45336
1758737700,113623.89,113667.0,113576.81,113576.81,11.17691
1758737880,113576.82,113585.9,113524.2,113585.9,21.25031
1758738060,113585.89,113623.99,113555.92,113623.98,14.61134
1758738240,113623.98,113646.02,113586.81,113625.15,4.85487
1758738420,113625.14,113688.2,113625.14,113688.2,5.4844
1758738600,113688.2,113722.3,113604.0,113620.09,14.85113
1758738780,113620.1,113649.99,113591.64,113628.03,10.39251
1758738960,113628.03,113707.5,113628.02,113692.36,4.7588
1758739140,113692.37,113692.37,113673.44,113688.6,3.42707
1758739320,113688.6,113688.6,113637.09,113650.25,4.63998
1758739500,113650.25,113674.99,113643.01,113652.81,6.33888
1758739680,113652.82,113652.82,113512.53,113580.0,22.04924
1758739860,113580.0,113641.43,113536.16,113641.43,13.13211
1758740040,113641.43,113645.34,113623.23,113634.59,5.11787
1758740220,113634.59,113639.8,113611.26,113639.8,4.85359
1758740400,113639.8,113650.22,113558.64,113558.65,8.6516
